行政代码,地名,东经,北纬
210804,辽宁省营口市鲅鱼圈区,122.176897,40.252584
210811,辽宁省营口市老边区,122.330903,40.672565
210881,辽宁省营口市盖州市,122.477327,40.235441
210882,辽宁省营口市大石桥市,122.571551,40.646915
210900,辽宁省阜新市,121.660822,42.01925
210902,辽宁省阜新市海州区,121.652705,41.990902
210903,辽宁省阜新市新邱区,121.824321,42.074628
210904,辽宁省阜新市太平区,121.737753,42.009452
210905,辽宁省阜新市清河门区,121.446839,41.754998
210911,辽宁省阜新市细河区,121.627557,42.043254
210921,辽宁省阜新市阜新蒙古族自治县,121.695578,42.1575
210922,辽宁省阜新市彰武县,122.474173,42.523754
211000,辽宁省辽阳市,123.172451,41.273339
211002,辽宁省辽阳市白塔区,123.175163,41.279286
211003,辽宁省辽阳市文圣区,123.201216,41.271122
211004,辽宁省辽阳市宏伟区,123.220518,41.220764
211005,辽宁省辽阳市弓长岭区,123.42628,41.14597
211011,辽宁省辽阳市太子河区,123.178374,41.274593
211021,辽宁省辽阳市辽阳县,123.219821,41.077281
211081,辽宁省辽阳市灯塔市,123.312574,41.420099
211100,辽宁省盘锦市,122.073228,41.141248
211102,辽宁省盘锦市双台子区,122.032038,41.193225
211103,辽宁省盘锦市兴隆台区,121.969629,41.155831
211104,辽宁省盘锦市大洼区,122.082227,41.002679
211122,辽宁省盘锦市盘山县,121.952166,41.193475
211200,辽宁省铁岭市,123.85485,42.299757
211202,辽宁省铁岭市银州区,123.858516,42.248295
211204,辽宁省铁岭市清河区,124.27578,42.508557
211221,辽宁省铁岭市铁岭县,123.914529,42.222765
211223,辽宁省铁岭市西丰县,124.738502,42.712739
211224,辽宁省铁岭市昌图县,123.946409,43.000462
211281,辽宁省铁岭市调兵山市,123.584348,42.44293
211282,辽宁省铁岭市开原市,124.283776,42.471223
211300,辽宁省朝阳市,120.446163,41.571828
211302,辽宁省朝阳市双塔区,120.484073,41.60574
211303,辽宁省朝阳市龙城区,120.401333,41.606227
211321,辽宁省朝阳市朝阳县,120.305061,41.372796
211322,辽宁省朝阳市建平县,119.632527,41.842223
211324,辽宁省朝阳市喀喇沁左翼蒙古族自治县,119.775534,41.143624
211381,辽宁省朝阳市北票市,120.811885,41.865071
211382,辽宁省朝阳市凌源市,119.271543,40.981801
211400,辽宁省葫芦岛市,120.860758,40.74303
211402,辽宁省葫芦岛市连山区,120.688361,40.888537
211403,辽宁省葫芦岛市龙港区,120.904586,40.750993
211404,辽宁省葫芦岛市南票区,120.664645,41.137036
211421,辽宁省葫芦岛市绥中县,120.026302,40.305129
211422,辽宁省葫芦岛市建昌县,119.834892,40.716828
211481,辽宁省葫芦岛市兴城市,120.475527,40.596284
220000,吉林省,126.262876,43.678846
220100,吉林省长春市,125.313642,43.898338
220102,吉林省长春市南关区,125.419649,43.732191
220103,吉林省长春市宽城区,125.344899,43.998252
220104,吉林省长春市朝阳区,125.278226,43.689109
220105,吉林省长春市二道区,125.611485,43.872223
220112,吉林省长春市双阳区,125.712822,43.531747
220113,吉林省长春市九台区,125.839549,44.151672
220122,吉林省长春市农安县,125.094327,44.461506
220182,吉林省长春市榆树市,126.602501,44.879423
220183,吉林省长春市德惠市,125.769044,44.510507
220184,吉林省长春市公主岭市,124.79379,43.495116
220200,吉林省吉林市,126.564544,43.871988
220202,吉林省吉林市昌邑区,126.326513,44.023898
220203,吉林省吉林市龙潭区,126.695085,44.100874
220204,吉林省吉林市船营区,126.389089,43.882172
220211,吉林省吉林市丰满区,126.698202,43.654515
220221,吉林省吉林市永吉县,126.22756,43.601481
220281,吉林省吉林市蛟河市,127.351742,43.716756
220282,吉林省吉林市桦甸市,127.041392,43.056631
220283,吉林省吉林市舒兰市,127.116772,44.335465
220284,吉林省吉林市磐石市,126.174628,43.057456
220300,吉林省四平市,124.391382,43.175525
220302,吉林省四平市铁西区,124.355392,43.21416
220303,吉林省四平市铁东区,124.459899,43.101529
220322,吉林省四平市梨树县,124.380491,43.414438
220323,吉林省四平市伊通满族自治县,125.271149,43.346322
220382,吉林省四平市双辽市,123.70852,43.767695
220400,吉林省辽源市,125.133686,42.923303
220402,吉林省辽源市龙山区,125.210998,42.913197
220403,吉林省辽源市西安区,125.150149,42.986365
220421,吉林省辽源市东丰县,125.454809,42.683934
220422,吉林省辽源市东辽县,125.184931,42.947925
220500,吉林省通化市,125.94265,41.736397
220502,吉林省通化市东昌区,125.960124,41.677262
220503,吉林省通化市二道江区,126.15628,41.772626
220521,吉林省通化市通化县,125.857332,41.729156
220523,吉林省通化市辉南县,126.342724,42.557949
220524,吉林省通化市柳河县,125.917276,42.185665
220581,吉林省通化市梅河口市,125.723516,42.54265
220582,吉林省通化市集安市,125.998992,41.251411
220600,吉林省白山市,126.435798,41.945859
220602,吉林省白山市浑江区,126.435798,41.945859
220605,吉林省白山市江源区,126.591178,42.056747
220621,吉林省白山市抚松县,127.623938,42.277909
220622,吉林省白山市靖宇县,126.902469,42.449967
220623,吉林省白山市长白朝鲜族自治县,127.864358,41.584709
220681,吉林省白山市临江市,127.19171,41.816566
220700,吉林省松原市,124.832995,45.136049
220702,吉林省松原市宁江区,124.867571,45.29271
220721,吉林省松原市前郭尔罗斯蒙古族自治县,124.48165,44.869127
220722,吉林省松原市长岭县,123.866504,44.305645
220723,吉林省松原市乾安县,123.969123,44.926914
220781,吉林省松原市扶余市,126.049534,44.989057
220800,吉林省白城市,122.840777,45.621086
220802,吉林省白城市洮北区,122.789074,45.623301
220821,吉林省白城市镇赉县,123.452272,45.956172
220822,吉林省白城市通榆县,122.745291,44.785717
220881,吉林省白城市洮南市,122.453677,45.475604
220882,吉林省白城市大安市,123.723714,45.432438
222400,吉林省延边朝鲜族自治州,129.485902,42.896414
222401,吉林省延边朝鲜族自治州延吉市,129.471302,43.059667
222402,吉林省延边朝鲜族自治州图们市,129.834311,43.030549
222403,吉林省延边朝鲜族自治州敦化市,128.239499,43.560202
222404,吉林省延边朝鲜族自治州珲春市,130.702367,43.074719
222405,吉林省延边朝鲜族自治州龙井市,129.383816,42.844249
222406,吉林省延边朝鲜族自治州和龙市,128.911211,42.466442
222424,吉林省延边朝鲜族自治州汪清县,129.953994,43.540144
222426,吉林省延边朝鲜族自治州安图县,128.437652,42.701033
230000,黑龙江省,128.047414,47.356592
230100,黑龙江省哈尔滨市,126.657717,45.773225
230102,黑龙江省哈尔滨市道里区,126.657717,45.773225
230103,黑龙江省哈尔滨市南岗区,127.399599,45.287929
230104,黑龙江省哈尔滨市道外区,126.657717,45.773225
230108,黑龙江省哈尔滨市平房区,126.657717,45.773225
230109,黑龙江省哈尔滨市松北区,126.657717,45.773225
230110,黑龙江省哈尔滨市香坊区,126.662959,45.707871
230111,黑龙江省哈尔滨市呼兰区,126.61077,45.995674
230112,黑龙江省哈尔滨市阿城区,126.957984,45.548671
230113,黑龙江省哈尔滨市双城区,126.31279,45.382873
230123,黑龙江省哈尔滨市依兰县,129.721503,46.275637
230124,黑龙江省哈尔滨市方正县,128.949419,45.819769
230125,黑龙江省哈尔滨市宾县,127.661612,45.783825
230126,黑龙江省哈尔滨市巴彦县,127.324287,46.340416
230127,黑龙江省哈尔滨市木兰县,127.929838,46.248172
230128,黑龙江省哈尔滨市通河县,128.762232,46.247857
230129,黑龙江省哈尔滨市延寿县,128.463943,45.48952
230183,黑龙江省哈尔滨市尚志市,128.31617,45.083893
230184,黑龙江省哈尔滨市五常市,127.491113,44.772544
230200,黑龙江省齐齐哈尔市,123.987289,47.3477
230202,黑龙江省齐齐哈尔市龙沙区,123.944838,47.301073
230203,黑龙江省齐齐哈尔市建华区,124.021279,47.404866
230204,黑龙江省齐齐哈尔市铁锋区,124.262931,47.303489
230205,黑龙江省齐齐哈尔市昂昂溪区,123.972935,47.104048
230206,黑龙江省齐齐哈尔市富拉尔基区,123.571998,47.228952
230207,黑龙江省齐齐哈尔市碾子山区,122.932335,47.585869
230208,黑龙江省齐齐哈尔市梅里斯达斡尔族区,124.005487,47.58308
230221,黑龙江省齐齐哈尔市龙江县,123.089103,47.258895
230223,黑龙江省齐齐哈尔市依安县,125.294633,47.706873
230224,黑龙江省齐齐哈尔市泰来县,123.558048,46.60329
230225,黑龙江省齐齐哈尔市甘南县,123.8469,48.011583
230227,黑龙江省齐齐哈尔市富裕县,124.571747,47.66582
230229,黑龙江省齐齐哈尔市克山县,125.706471,48.167091
230230,黑龙江省齐齐哈尔市克东县,126.352136,48.009015
230231,黑龙江省齐齐哈尔市拜泉县,126.021786,47.592256
230281,黑龙江省齐齐哈尔市讷河市,125.076553,48.481453
230300,黑龙江省鸡西市,130.941767,45.32154
230302,黑龙江省鸡西市鸡冠区,130.959937,45.30761
230303,黑龙江省鸡西市恒山区,130.916267,45.138571
230304,黑龙江省鸡西市滴道区,130.734836,45.354342
230305,黑龙江省鸡西市梨树区,130.765238,45.097064
230306,黑龙江省鸡西市城子河区,131.027704,45.37969
230307,黑龙江省鸡西市麻山区,130.566887,45.205826
230321,黑龙江省鸡西市鸡东县,131.225654,45.273228
230381,黑龙江省鸡西市虎林市,133.121106,45.997276
230382,黑龙江省鸡西市密山市,132.176562,45.469765
230400,黑龙江省鹤岗市,130.292472,47.338666
230402,黑龙江省鹤岗市向阳区,130.301233,47.35092
230403,黑龙江省鹤岗市工农区,130.277196,47.32777
230404,黑龙江省鹤岗市南山区,130.281765,47.298821
230405,黑龙江省鹤岗市兴安区,130.244375,47.23371
230406,黑龙江省鹤岗市东山区,130.247501,47.483737
230407,黑龙江省鹤岗市兴山区,130.326646,47.393965
230421,黑龙江省鹤岗市萝北县,130.761333,47.746935
230422,黑龙江省鹤岗市绥滨县,131.856595,47.483007
230500,黑龙江省双鸭山市,131.171402,46.655102
230502,黑龙江省双鸭山市尖山区,131.178514,46.658525
230503,黑龙江省双鸭山市岭东区,131.246024,46.459522
230505,黑龙江省双鸭山市四方台区,131.308707,46.669775
230506,黑龙江省双鸭山市宝山区,131.564836,46.529228
230521,黑龙江省双鸭山市集贤县,131.150556,46.818437
230522,黑龙江省双鸭山市友谊县,131.854999,46.788593
230523,黑龙江省双鸭山市宝清县,132.409279,46.409383
230524,黑龙江省双鸭山市饶河县,133.729259,47.072629
230600,黑龙江省大庆市,125.02184,46.596709
230602,黑龙江省大庆市萨尔图区,125.042452,46.663311
230603,黑龙江省大庆市龙凤区,125.141767,46.535568
230604,黑龙江省大庆市让胡路区,124.838427,46.72916
230605,黑龙江省大庆市红岗区,124.914285,46.420779
230606,黑龙江省大庆市大同区,124.699077,46.070051
230621,黑龙江省大庆市肇州县,125.308969,45.837072
230622,黑龙江省大庆市肇源县,124.769044,45.6472
230623,黑龙江省大庆市林甸县,124.896783,47.159693
230624,黑龙江省大庆市杜尔伯特蒙古族自治县,124.246513,46.561614
230700,黑龙江省伊春市,128.910766,47.734685
230717,黑龙江省伊春市伊美区,128.907156,47.728257
230718,黑龙江省伊春市乌翠区,128.68003,47.729319
230719,黑龙江省伊春市友好区,128.836341,47.840801
230722,黑龙江省伊春市嘉荫县,130.00825,48.76952
230723,黑龙江省伊春市汤旺县,129.56205,48.456644
230724,黑龙江省伊春市丰林县,129.533661,48.290566
230725,黑龙江省伊春市大箐山县,129.020519,47.028313
230726,黑龙江省伊春市南岔县,129.283584,47.139009
230751,黑龙江省伊春市金林区,129.428839,47.413019
230781,黑龙江省伊春市铁力市,128.552517,46.866329
230800,黑龙江省佳木斯市,130.284735,46.81378
230803,黑龙江省佳木斯市向阳区,128.047414,47.356592
230804,黑龙江省佳木斯市前进区,132.27643,46.461695
230805,黑龙江省佳木斯市东风区,132.48736,47.500479
230811,黑龙江省佳木斯市郊区,130.284735,46.81378
230822,黑龙江省佳木斯市桦南县,130.637015,46.306672
230826,黑龙江省佳木斯市桦川县,130.963018,46.989258
230828,黑龙江省佳木斯市汤原县,130.072406,46.988319
230881,黑龙江省佳木斯市同江市,133.273328,47.833685
230882,黑龙江省佳木斯市富锦市,132.539001,47.170673
230883,黑龙江省佳木斯市抚远市,134.30786,48.365027
230900,黑龙江省七台河市,131.019048,45.775005
230902,黑龙江省七台河市新兴区,130.893188,45.813494
230903,黑龙江省七台河市桃山区,130.992503,45.770093
230904,黑龙江省七台河市茄子河区,131.475224,45.883168
230921,黑龙江省七台河市勃利县,130.818169,45.930545
231000,黑龙江省牡丹江市,129.608035,44.588521
231002,黑龙江省牡丹江市东安区,129.860447,44.408404
231003,黑龙江省牡丹江市阳明区,129.783915,44.587975
231004,黑龙江省牡丹江市爱民区,129.544566,44.685921
231005,黑龙江省牡丹江市西安区,129.584924,44.491714
231025,黑龙江省牡丹江市林口县,130.023181,45.396102
231081,黑龙江省牡丹江市绥芬河市,131.102457,44.408005
231083,黑龙江省牡丹江市海林市,129.221414,44.903617
231084,黑龙江省牡丹江市宁安市,129.215317,44.058017
231085,黑龙江省牡丹江市穆棱市,130.395526,44.57687
231086,黑龙江省牡丹江市东宁市,131.124839,44.090361
231100,黑龙江省黑河市,127.50083,50.25069
231102,黑龙江省黑河市爱辉区,126.764262,50.218245
231123,黑龙江省黑河市逊克县,128.370877,48.88674
231124,黑龙江省黑河市孙吴县,127.316672,49.370656
231181,黑龙江省黑河市北安市,127.111546,48.115946
231182,黑龙江省黑河市五大连池市,126.634501,48.749166
231183,黑龙江省黑河市嫩江市,125.221192,49.185766
231200,黑龙江省绥化市,126.989095,46.646064
231202,黑龙江省绥化市北林区,126.957863,46.747537
231221,黑龙江省绥化市望奎县,126.593023,46.869481
231222,黑龙江省绥化市兰西县,126.213543,46.35835
231223,黑龙江省绥化市青冈县,125.960524,46.846561
231224,黑龙江省绥化市庆安县,127.84449,47.070366
231225,黑龙江省绥化市明水县,125.841268,47.201247
231226,黑龙江省绥化市绥棱县,127.719413,47.584143
231281,黑龙江省绥化市安达市,125.384552,46.535467
231282,黑龙江省绥化市肇东市,125.849731,46.009306
231283,黑龙江省绥化市海伦市,126.897129,47.44727
232700,黑龙江省大兴安岭地区,124.196104,51.991789
232701,黑龙江省大兴安岭地区漠河市,122.539313,52.972465
